Date,Open,High,Low,Close,Adj Close,Volume
2020-10-05,175.0,179.89999389648438,172.8000030517578,179.0500030517578,177.81983947753906,13647813
2020-10-06,180.60000610351562,182.39999389648438,175.60000610351562,176.89999389648438,175.68460083007812,13192286
2020-10-07,176.89999389648438,177.9499969482422,170.8000030517578,172.85000610351562,171.66244506835938,11851388
2020-10-08,172.85000610351562,176.4499969482422,171.5500030517578,174.25,173.0528106689453,11214012
2020-10-09,177.0,181.4499969482422,169.25,170.0,168.83201599121094,30474092
2020-10-12,174.0,175.0,169.6999969482422,172.14999389648438,170.9672393798828,16792391
2020-10-13,170.4499969482422,174.89999389648438,169.75,173.25,172.05967712402344,9712302
2020-10-14,173.0,175.0,171.0500030517578,174.1999969482422,173.00315856933594,10703596
2020-10-15,174.89999389648438,178.25,171.6999969482422,173.64999389648438,172.45692443847656,19813786
2020-10-16,174.10000610351562,180.5500030517578,172.35000610351562,179.8000030517578,178.56468200683594,15546394
2020-10-19,181.0,183.85000610351562,177.6999969482422,182.6999969482422,181.4447479248047,17095601
2020-10-20,181.8000030517578,183.14999389648438,179.3000030517578,180.8000030517578,179.5578155517578,10427991
2020-10-21,181.10000610351562,187.5,181.0,185.9499969482422,184.67242431640625,24286914
2020-10-22,184.89999389648438,187.6999969482422,182.10000610351562,184.4499969482422,183.1827392578125,17453750
2020-10-23,185.60000610351562,186.60000610351562,181.64999389648438,182.25,180.9978485107422,9732876
2020-10-26,182.3000030517578,182.89999389648438,169.60000610351562,172.39999389648438,171.21551513671875,15615702
2020-10-27,172.89999389648438,175.39999389648438,171.0500030517578,174.4499969482422,173.25143432617188,15437539
2020-10-28,174.4499969482422,177.10000610351562,169.25,170.4499969482422,169.27891540527344,14425414
2020-10-29,168.5,170.5,165.3000030517578,167.89999389648438,166.74642944335938,12266096
2020-10-30,168.1999969482422,171.9499969482422,166.89999389648438,170.64999389648438,169.4775390625,12957793
2020-11-02,171.5,172.5,167.64999389648438,170.75,169.5768585205078,11083051
2020-11-03,172.4499969482422,180.39999389648438,171.85000610351562,179.75,178.51502990722656,22507173
2020-11-04,177.0,181.1999969482422,174.10000610351562,176.5,175.287353515625,11618409
2020-11-05,178.89999389648438,187.9499969482422,178.10000610351562,187.35000610351562,186.0628204345703,23733769
2020-11-06,186.0,190.35000610351562,185.39999389648438,188.14999389648438,186.85731506347656,14037270
